part_id,group_id,member_id,conf_cond,comm_cond,itemnum,grouping,resp,resp_rt,conf,conf_rt,correct_resp,resp_acc,item_mean,consensus,sex,education,eng_fl,age,trait_acc,trait_conf,eat_acc,eat_conf,rapm_acc,rapm_conf,agreeableness,conscientiousness,extraversion,intellect,neuroticism
123b,123,b,High,Passive,13,ind,2,14.753,50,2.415,2,TRUE,0.504807692,disagree,0,1,0,20,75.83333333,86.25,65,84.5,86.66666667,88,4,4.25,3.25,2.75,1.75
123b,123,b,High,Passive,13,grp,2,4.537,50,2.159,2,TRUE,0.567307692,disagree,0,1,0,20,75.83333333,86.25,65,84.5,86.66666667,88,4,4.25,3.25,2.75,1.75
123b,123,b,High,Passive,14,ind,2,23.597,50,2.138,2,TRUE,0.894230769,agree,0,1,0,20,75.83333333,86.25,65,84.5,86.66666667,88,4,4.25,3.25,2.75,1.75
123b,123,b,High,Passive,14,grp,2,0.935,50,2.894,2,TRUE,0.942307692,agree,0,1,0,20,75.83333333,86.25,65,84.5,86.66666667,88,4,4.25,3.25,2.75,1.75
123b,123,b,High,Passive,15,ind,1,23.576,50,2.874,2,FALSE,0.870192308,disagree,0,1,0,20,75.83333333,86.25,65,84.5,86.66666667,88,4,4.25,3.25,2.75,1.75
123b,123,b,High,Passive,15,grp,2,0.982,50,2.735,2,TRUE,0.956730769,agree,0,1,0,20,75.83333333,86.25,65,84.5,86.66666667,88,4,4.25,3.25,2.75,1.75
123b,123,b,High,Passive,16,ind,1,18.897,50,7.509,1,TRUE,0.591346154,disagree,0,1,0,20,75.83333333,86.25,65,84.5,86.66666667,88,4,4.25,3.25,2.75,1.75
123b,123,b,High,Passive,16,grp,2,3.502,50,3.143,1,FALSE,0.658653846,agree,0,1,0,20,75.83333333,86.25,65,84.5,86.66666667,88,4,4.25,3.25,2.75,1.75
123b,123,b,High,Passive,17,ind,2,26.102,50,2.548,2,TRUE,0.860576923,agree,0,1,0,20,75.83333333,86.25,65,84.5,86.66666667,88,4,4.25,3.25,2.75,1.75
123b,123,b,High,Passive,17,grp,2,0.761,50,2.252,2,TRUE,0.889423077,agree,0,1,0,20,75.83333333,86.25,65,84.5,86.66666667,88,4,4.25,3.25,2.75,1.75
123b,123,b,High,Passive,18,ind,2,13.843,50,2.758,1,FALSE,0.634615385,disagree,0,1,0,20,75.83333333,86.25,65,84.5,86.66666667,88,4,4.25,3.25,2.75,1.75
123b,123,b,High,Passive,18,grp,2,0.702,50,2.348,1,FALSE,0.706730769,disagree,0,1,0,20,75.83333333,86.25,65,84.5,86.66666667,88,4,4.25,3.25,2.75,1.75
123b,123,b,High,Passive,19,ind,1,39.293,50,5.62,1,TRUE,0.879807692,agree,0,1,0,20,75.83333333,86.25,65,84.5,86.66666667,88,4,4.25,3.25,2.75,1.75
123b,123,b,High,Passive,19,grp,1,1.155,60,4.025,1,TRUE,0.927884615,agree,0,1,0,20,75.83333333,86.25,65,84.5,86.66666667,88,4,4.25,3.25,2.75,1.75
123b,123,b,High,Passive,20,ind,1,12.464,60,2.787,1,TRUE,0.889423077,agree,0,1,0,20,75.83333333,86.25,65,84.5,86.66666667,88,4,4.25,3.25,2.75,1.75
123b,123,b,High,Passive,20,grp,1,0.9,70,3.106,1,TRUE,0.951923077,agree,0,1,0,20,75.83333333,86.25,65,84.5,86.66666667,88,4,4.25,3.25,2.75,1.75
124b,124,b,High,Passive,11,ind,2,6.943,90,2.932,2,TRUE,0.793269231,agree,0,1,1,19,75.83333333,85.13333333,65,89,86.66666667,81.26666667,3,2.75,3.75,4.75,2
124b,124,b,High,Passive,11,grp,2,1.982,90,4.367,2,TRUE,0.865384615,agree,0,1,1,19,75.83333333,85.13333333,65,89,86.66666667,81.26666667,3,2.75,3.75,4.75,2
124b,124,b,High,Passive,12,ind,2,14.827,60,4.725,2,TRUE,0.620192308,disagree,0,1,1,19,75.83333333,85.13333333,65,89,86.66666667,81.26666667,3,2.75,3.75,4.75,2
124b,124,b,High,Passive,12,grp,2,2.365,60,2.48,2,TRUE,0.706730769,disagree,0,1,1,19,75.83333333,85.13333333,65,89,86.66666667,81.26666667,3,2.75,3.75,4.75,2
124b,124,b,High,Passive,13,ind,1,8.503,50,3.19,2,FALSE,0.504807692,agree,0,1,1,19,75.83333333,85.13333333,65,89,86.66666667,81.26666667,3,2.75,3.75,4.75,2
124b,124,b,High,Passive,13,grp,1,1.84,50,2.854,2,FALSE,0.567307692,agree,0,1,1,19,75.83333333,85.13333333,65,89,86.66666667,81.26666667,3,2.75,3.75,4.75,2
124b,124,b,High,Passive,14,ind,2,3.959,100,3.821,2,TRUE,0.894230769,disagree,0,1,1,19,75.83333333,85.13333333,65,89,86.66666667,81.26666667,3,2.75,3.75,4.75,2
124b,124,b,High,Passive,14,grp,2,3.163,100,2.983,2,TRUE,0.942307692,agree,0,1,1,19,75.83333333,85.13333333,65,89,86.66666667,81.26666667,3,2.75,3.75,4.75,2
124b,124,b,High,Passive,15,ind,2,3.186,100,2.414,2,TRUE,0.870192308,disagree,0,1,1,19,75.83333333,85.13333333,65,89,86.66666667,81.26666667,3,2.75,3.75,4.75,2
124b,124,b,High,Passive,15,grp,2,4.203,100,2.516,2,TRUE,0.956730769,agree,0,1,1,19,75.83333333,85.13333333,65,89,86.66666667,81.26666667,3,2.75,3.75,4.75,2
124b,124,b,High,Passive,16,ind,1,30.701,50,3.36,1,TRUE,0.591346154,disagree,0,1,1,19,75.83333333,85.13333333,65,89,86.66666667,81.26666667,3,2.75,3.75,4.75,2
124b,124,b,High,Passive,16,grp,2,19.781,50,2.876,1,FALSE,0.658653846,agree,0,1,1,19,75.83333333,85.13333333,65,89,86.66666667,81.26666667,3,2.75,3.75,4.75,2
124b,124,b,High,Passive,17,ind,2,6.34,80,2.763,2,TRUE,0.860576923,agree,0,1,1,19,75.83333333,85.13333333,65,89,86.66666667,81.26666667,3,2.75,3.75,4.75,2
124b,124,b,High,Passive,17,grp,2,3.137,100,3.044,2,TRUE,0.889423077,agree,0,1,1,19,75.83333333,85.13333333,65,89,86.66666667,81.26666667,3,2.75,3.75,4.75,2
124b,124,b,High,Passive,18,ind,1,13,90,3.324,1,TRUE,0.634615385,disagree,0,1,1,19,75.83333333,85.13333333,65,89,86.66666667,81.26666667,3,2.75,3.75,4.75,2
124b,124,b,High,Passive,18,grp,1,5.52,95,3.242,1,TRUE,0.706730769,agree,0,1,1,19,75.83333333,85.13333333,65,89,86.66666667,81.26666667,3,2.75,3.75,4.75,2
124b,124,b,High,Passive,19,ind,1,3.018,100,7.602,1,TRUE,0.879807692,agree,0,1,1,19,75.83333333,85.13333333,65,89,86.66666667,81.26666667,3,2.75,3.75,4.75,2
124b,124,b,High,Passive,19,grp,1,1.377,100,2.342,1,TRUE,0.927884615,disagree,0,1,1,19,75.83333333,85.13333333,65,89,86.66666667,81.26666667,3,2.75,3.75,4.75,2
124b,124,b,High,Passive,20,ind,1,8.866,90,2.484,1,TRUE,0.889423077,agree,0,1,1,19,75.83333333,85.13333333,65,89,86.66666667,81.26666667,3,2.75,3.75,4.75,2
124b,124,b,High,Passive,20,grp,1,5.201,95,3.17,1,TRUE,0.951923077,agree,0,1,1,19,75.83333333,85.13333333,65,89,86.66666667,81.26666667,3,2.75,3.75,4.75,2
124a,124,a,High,Passive,11,ind,2,13.893,75,5.833,2,TRUE,0.793269231,agree,0,4,0,23,78.33333333,84.54166667,70,81.75,86.66666667,87.33333333,2.25,3.75,1.75,4,2
124a,124,a,High,Passive,11,grp,2,0.755,90,4.255,2,TRUE,0.865384615,agree,0,4,0,23,78.33333333,84.54166667,70,81.75,86.66666667,87.33333333,2.25,3.75,1.75,4,2
124a,124,a,High,Passive,12,ind,1,13.601,50,2.989,2,FALSE,0.620192308,disagree,0,4,0,23,78.33333333,84.54166667,70,81.75,86.66666667,87.33333333,2.25,3.75,1.75,4,2
124a,124,a,High,Passive,12,grp,1,6.901,50,3.28,2,FALSE,0.706730769,disagree,0,4,0,23,78.33333333,84.54166667,70,81.75,86.66666667,87.33333333,2.25,3.75,1.75,4,2
124a,124,a,High,Passive,13,ind,1,17.037,50,3.218,2,FALSE,0.504807692,agree,0,4,0,23,78.33333333,84.54166667,70,81.75,86.66666667,87.33333333,2.25,3.75,1.75,4,2
124a,124,a,High,Passive,13,grp,1,1.368,50,2.984,2,FALSE,0.567307692,agree,0,4,0,23,78.33333333,84.54166667,70,81.75,86.66666667,87.33333333,2.25,3.75,1.75,4,2
124a,124,a,High,Passive,14,ind,1,16.967,50,3.685,2,FALSE,0.894230769,disagree,0,4,0,23,78.33333333,84.54166667,70,81.75,86.66666667,87.33333333,2.25,3.75,1.75,4,2
124a,124,a,High,Passive,14,grp,2,0.9,90,3.174,2,TRUE,0.942307692,agree,0,4,0,23,78.33333333,84.54166667,70,81.75,86.66666667,87.33333333,2.25,3.75,1.75,4,2
124a,124,a,High,Passive,15,ind,1,15.894,50,3.258,2,FALSE,0.870192308,disagree,0,4,0,23,78.33333333,84.54166667,70,81.75,86.66666667,87.33333333,2.25,3.75,1.75,4,2
124a,124,a,High,Passive,15,grp,2,1.26,90,2.758,2,TRUE,0.956730769,agree,0,4,0,23,78.33333333,84.54166667,70,81.75,86.66666667,87.33333333,2.25,3.75,1.75,4,2
124a,124,a,High,Passive,16,ind,2,12.001,85,4.216,1,FALSE,0.591346154,disagree,0,4,0,23,78.33333333,84.54166667,70,81.75,86.66666667,87.33333333,2.25,3.75,1.75,4,2
124a,124,a,High,Passive,16,grp,2,2.315,75,5.727,1,FALSE,0.658653846,agree,0,4,0,23,78.33333333,84.54166667,70,81.75,86.66666667,87.33333333,2.25,3.75,1.75,4,2
124a,124,a,High,Passive,17,ind,2,14.638,100,3.33,2,TRUE,0.860576923,agree,0,4,0,23,78.33333333,84.54166667,70,81.75,86.66666667,87.33333333,2.25,3.75,1.75,4,2
124a,124,a,High,Passive,17,grp,2,0.067,100,4.565,2,TRUE,0.889423077,agree,0,4,0,23,78.33333333,84.54166667,70,81.75,86.66666667,87.33333333,2.25,3.75,1.75,4,2
124a,124,a,High,Passive,18,ind,2,13.087,50,3.076,1,FALSE,0.634615385,disagree,0,4,0,23,78.33333333,84.54166667,70,81.75,86.66666667,87.33333333,2.25,3.75,1.75,4,2
124a,124,a,High,Passive,18,grp,1,2.473,80,8.238,1,TRUE,0.706730769,agree,0,4,0,23,78.33333333,84.54166667,70,81.75,86.66666667,87.33333333,2.25,3.75,1.75,4,2
124a,124,a,High,Passive,19,ind,1,15.06,50,2.551,1,TRUE,0.879807692,agree,0,4,0,23,78.33333333,84.54166667,70,81.75,86.66666667,87.33333333,2.25,3.75,1.75,4,2
124a,124,a,High,Passive,19,grp,2,0.239,50,15.22,1,FALSE,0.927884615,disagree,0,4,0,23,78.33333333,84.54166667,70,81.75,86.66666667,87.33333333,2.25,3.75,1.75,4,2
124a,124,a,High,Passive,20,ind,1,17.101,100,5.159,1,TRUE,0.889423077,agree,0,4,0,23,78.33333333,84.54166667,70,81.75,86.66666667,87.33333333,2.25,3.75,1.75,4,2
124a,124,a,High,Passive,20,grp,1,1.454,100,4.66,1,TRUE,0.951923077,agree,0,4,0,23,78.33333333,84.54166667,70,81.75,86.66666667,87.33333333,2.25,3.75,1.75,4,2
125b,125,b,High,Passive,11,ind,2,5.464,90,6.619,2,TRUE,0.793269231,agree,0,1,0,20,86.66666667,87,80,82,93.33333333,92,4,2.25,2.25,3.25,4
125b,125,b,High,Passive,11,grp,2,2.579,90,2.554,2,TRUE,0.865384615,agree,0,1,0,20,86.66666667,87,80,82,93.33333333,92,4,2.25,2.25,3.25,4
125b,125,b,High,Passive,12,ind,1,7.303,50,2.978,2,FALSE,0.620192308,disagree,0,1,0,20,86.66666667,87,80,82,93.33333333,92,4,2.25,2.25,3.25,4
125b,125,b,High,Passive,12,grp,2,1.531,50,1.971,2,TRUE,0.706730769,agree,0,1,0,20,86.66666667,87,80,82,93.33333333,92,4,2.25,2.25,3.25,4
125b,125,b,High,Passive,13,ind,1,3.756,50,2.06,2,FALSE,0.504807692,agree,0,1,0,20,86.66666667,87,80,82,93.33333333,92,4,2.25,2.25,3.25,4
125b,125,b,High,Passive,13,grp,1,1.401,50,3.165,2,FALSE,0.567307692,agree,0,1,0,20,86.66666667,87,80,82,93.33333333,92,4,2.25,2.25,3.25,4
125b,125,b,High,Passive,14,ind,2,5.765,80,3.788,2,TRUE,0.894230769,agree,0,1,0,20,86.66666667,87,80,82,93.33333333,92,4,2.25,2.25,3.25,4
125b,125,b,High,Passive,14,grp,2,1.783,80,2.465,2,TRUE,0.942307692,agree,0,1,0,20,86.66666667,87,80,82,93.33333333,92,4,2.25,2.25,3.25,4
125b,125,b,High,Passive,15,ind,2,3.934,100,2.632,2,TRUE,0.870192308,agree,0,1,0,20,86.66666667,87,80,82,93.33333333,92,4,2.25,2.25,3.25,4
125b,125,b,High,Passive,15,grp,2,1.623,100,2.37,2,TRUE,0.956730769,agree,0,1,0,20,86.66666667,87,80,82,93.33333333,92,4,2.25,2.25,3.25,4
125b,125,b,High,Passive,16,ind,2,7.878,60,3.225,1,FALSE,0.591346154,disagree,0,1,0,20,86.66666667,87,80,82,93.33333333,92,4,2.25,2.25,3.25,4
125b,125,b,High,Passive,16,grp,1,1.529,60,2.561,1,TRUE,0.658653846,agree,0,1,0,20,86.66666667,87,80,82,93.33333333,92,4,2.25,2.25,3.25,4
125b,125,b,High,Passive,17,ind,2,7.086,60,7.968,2,TRUE,0.860576923,agree,0,1,0,20,86.66666667,87,80,82,93.33333333,92,4,2.25,2.25,3.25,4
125b,125,b,High,Passive,17,grp,2,0.9,70,3.937,2,TRUE,0.889423077,agree,0,1,0,20,86.66666667,87,80,82,93.33333333,92,4,2.25,2.25,3.25,4
125b,125,b,High,Passive,18,ind,2,8.089,50,2.654,1,FALSE,0.634615385,agree,0,1,0,20,86.66666667,87,80,82,93.33333333,92,4,2.25,2.25,3.25,4
125b,125,b,High,Passive,18,grp,2,1.538,50,3.304,1,FALSE,0.706730769,agree,0,1,0,20,86.66666667,87,80,82,93.33333333,92,4,2.25,2.25,3.25,4
125b,125,b,High,Passive,19,ind,1,6.585,80,2.778,1,TRUE,0.879807692,agree,0,1,0,20,86.66666667,87,80,82,93.33333333,92,4,2.25,2.25,3.25,4
125b,125,b,High,Passive,19,grp,1,1.143,80,2.323,1,TRUE,0.927884615,agree,0,1,0,20,86.66666667,87,80,82,93.33333333,92,4,2.25,2.25,3.25,4
125b,125,b,High,Passive,20,ind,1,4.736,90,5.099,1,TRUE,0.889423077,agree,0,1,0,20,86.66666667,87,80,82,93.33333333,92,4,2.25,2.25,3.25,4
125b,125,b,High,Passive,20,grp,1,0.839,80,3.134,1,TRUE,0.951923077,agree,0,1,0,20,86.66666667,87,80,82,93.33333333,92,4,2.25,2.25,3.25,4
125a,125,a,High,Passive,11,ind,2,5.201,60,2.512,2,TRUE,0.793269231,agree,0,4,0,25,76.66666667,82.9,80,81,73.33333333,84.8,4.25,2.25,4,4.25,2
125a,125,a,High,Passive,11,grp,2,1.461,80,4.041,2,TRUE,0.865384615,agree,0,4,0,25,76.66666667,82.9,80,81,73.33333333,84.8,4.25,2.25,4,4.25,2
125a,125,a,High,Passive,12,ind,2,13.755,60,2.258,2,TRUE,0.620192308,disagree,0,4,0,25,76.66666667,82.9,80,81,73.33333333,84.8,4.25,2.25,4,4.25,2
125a,125,a,High,Passive,12,grp,2,2.778,50,3.069,2,TRUE,0.706730769,agree,0,4,0,25,76.66666667,82.9,80,81,73.33333333,84.8,4.25,2.25,4,4.25,2
125a,125,a,High,Passive,13,ind,1,6.076,50,2.223,2,FALSE,0.504807692,agree,0,4,0,25,76.66666667,82.9,80,81,73.33333333,84.8,4.25,2.25,4,4.25,2
125a,125,a,High,Passive,13,grp,1,0.741,50,3.256,2,FALSE,0.567307692,agree,0,4,0,25,76.66666667,82.9,80,81,73.33333333,84.8,4.25,2.25,4,4.25,2
125a,125,a,High,Passive,14,ind,2,8.724,70,2.237,2,TRUE,0.894230769,agree,0,4,0,25,76.66666667,82.9,80,81,73.33333333,84.8,4.25,2.25,4,4.25,2
125a,125,a,High,Passive,14,grp,2,1.045,90,3.584,2,TRUE,0.942307692,agree,0,4,0,25,76.66666667,82.9,80,81,73.33333333,84.8,4.25,2.25,4,4.25,2
125a,125,a,High,Passive,15,ind,2,10.951,50,2.129,2,TRUE,0.870192308,agree,0,4,0,25,76.66666667,82.9,80,81,73.33333333,84.8,4.25,2.25,4,4.25,2
125a,125,a,High,Passive,15,grp,2,2.599,90,2.341,2,TRUE,0.956730769,agree,0,4,0,25,76.66666667,82.9,80,81,73.33333333,84.8,4.25,2.25,4,4.25,2
125a,125,a,High,Passive,16,ind,1,12.516,70,2.057,1,TRUE,0.591346154,disagree,0,4,0,25,76.66666667,82.9,80,81,73.33333333,84.8,4.25,2.25,4,4.25,2
125a,125,a,High,Passive,16,grp,1,2.787,60,3.326,1,TRUE,0.658653846,agree,0,4,0,25,76.66666667,82.9,80,81,73.33333333,84.8,4.25,2.25,4,4.25,2
125a,125,a,High,Passive,17,ind,2,4.485,80,2.219,2,TRUE,0.860576923,agree,0,4,0,25,76.66666667,82.9,80,81,73.33333333,84.8,4.25,2.25,4,4.25,2
125a,125,a,High,Passive,17,grp,2,1.236,80,2.401,2,TRUE,0.889423077,agree,0,4,0,25,76.66666667,82.9,80,81,73.33333333,84.8,4.25,2.25,4,4.25,2
125a,125,a,High,Passive,18,ind,2,11.397,50,2.159,1,FALSE,0.634615385,agree,0,4,0,25,76.66666667,82.9,80,81,73.33333333,84.8,4.25,2.25,4,4.25,2
125a,125,a,High,Passive,18,grp,2,0.602,50,4.116,1,FALSE,0.706730769,agree,0,4,0,25,76.66666667,82.9,80,81,73.33333333,84.8,4.25,2.25,4,4.25,2
125a,125,a,High,Passive,19,ind,1,6.178,60,1.854,1,TRUE,0.879807692,agree,0,4,0,25,76.66666667,82.9,80,81,73.33333333,84.8,4.25,2.25,4,4.25,2
125a,125,a,High,Passive,19,grp,1,1.2,70,3.183,1,TRUE,0.927884615,agree,0,4,0,25,76.66666667,82.9,80,81,73.33333333,84.8,4.25,2.25,4,4.25,2
125a,125,a,High,Passive,20,ind,1,6.591,50,3.894,1,TRUE,0.889423077,agree,0,4,0,25,76.66666667,82.9,80,81,73.33333333,84.8,4.25,2.25,4,4.25,2
125a,125,a,High,Passive,20,grp,1,0.598,80,1.798,1,TRUE,0.951923077,agree,0,4,0,25,76.66666667,82.9,80,81,73.33333333,84.8,4.25,2.25,4,4.25,2
126b,126,b,Mixed,Passive,11,ind,2,2.48,100,3.117,2,TRUE,0.793269231,agree,0,1,0,19,47.5,55.075,55,57.75,40,52.4,3.75,3.5,1.5,3.75,4.25
126b,126,b,Mixed,Passive,11,grp,2,1.626,100,3.987,2,TRUE,0.865384615,agree,0,1,0,19,47.5,55.075,55,57.75,40,52.4,3.75,3.5,1.5,3.75,4.25
126b,126,b,Mixed,Passive,12,ind,2,5.578,60,10.5,2,TRUE,0.620192308,agree,0,1,0,19,47.5,55.075,55,57.75,40,52.4,3.75,3.5,1.5,3.75,4.25
126b,126,b,Mixed,Passive,12,grp,2,2.675,55,3.644,2,TRUE,0.706730769,agree,0,1,0,19,47.5,55.075,55,57.75,40,52.4,3.75,3.5,1.5,3.75,4.25
126b,126,b,Mixed,Passive,13,ind,2,8.501,50,5.087,2,TRUE,0.504807692,disagree,0,1,0,19,47.5,55.075,55,57.75,40,52.4,3.75,3.5,1.5,3.75,4.25
126b,126,b,Mixed,Passive,13,grp,2,14.501,50,2.959,2,TRUE,0.567307692,agree,0,1,0,19,47.5,55.075,55,57.75,40,52.4,3.75,3.5,1.5,3.75,4.25
126b,126,b,Mixed,Passive,14,ind,2,2.842,100,3.425,2,TRUE,0.894230769,agree,0,1,0,19,47.5,55.075,55,57.75,40,52.4,3.75,3.5,1.5,3.75,4.25
126b,126,b,Mixed,Passive,14,grp,2,1.771,100,5.347,2,TRUE,0.942307692,agree,0,1,0,19,47.5,55.075,55,57.75,40,52.4,3.75,3.5,1.5,3.75,4.25
126b,126,b,Mixed,Passive,15,ind,2,4.546,100,5.815,2,TRUE,0.870192308,agree,0,1,0,19,47.5,55.075,55,57.75,40,52.4,3.75,3.5,1.5,3.75,4.25
126b,126,b,Mixed,Passive,15,grp,2,1.428,100,2.268,2,TRUE,0.956730769,agree,0,1,0,19,47.5,55.075,55,57.75,40,52.4,3.75,3.5,1.5,3.75,4.25
126b,126,b,Mixed,Passive,16,ind,2,6.71,50,4.172,1,FALSE,0.591346154,disagree,0,1,0,19,47.5,55.075,55,57.75,40,52.4,3.75,3.5,1.5,3.75,4.25
126b,126,b,Mixed,Passive,16,grp,1,3.118,50,3.117,1,TRUE,0.658653846,agree,0,1,0,19,47.5,55.075,55,57.75,40,52.4,3.75,3.5,1.5,3.75,4.25
126b,126,b,Mixed,Passive,17,ind,2,10.195,60,8.538,2,TRUE,0.860576923,disagree,0,1,0,19,47.5,55.075,55,57.75,40,52.4,3.75,3.5,1.5,3.75,4.25
126b,126,b,Mixed,Passive,17,grp,2,2.865,60,2.702,2,TRUE,0.889423077,agree,0,1,0,19,47.5,55.075,55,57.75,40,52.4,3.75,3.5,1.5,3.75,4.25
126b,126,b,Mixed,Passive,18,ind,2,10.43,50,3.489,1,FALSE,0.634615385,disagree,0,1,0,19,47.5,55.075,55,57.75,40,52.4,3.75,3.5,1.5,3.75,4.25
126b,126,b,Mixed,Passive,18,grp,1,4.986,60,3.715,1,TRUE,0.706730769,agree,0,1,0,19,47.5,55.075,55,57.75,40,52.4,3.75,3.5,1.5,3.75,4.25
126b,126,b,Mixed,Passive,19,ind,1,5.018,100,4.207,1,TRUE,0.879807692,agree,0,1,0,19,47.5,55.075,55,57.75,40,52.4,3.75,3.5,1.5,3.75,4.25
126b,126,b,Mixed,Passive,19,grp,1,1.573,100,3.312,1,TRUE,0.927884615,agree,0,1,0,19,47.5,55.075,55,57.75,40,52.4,3.75,3.5,1.5,3.75,4.25
126b,126,b,Mixed,Passive,20,ind,1,3.602,100,4.062,1,TRUE,0.889423077,disagree,0,1,0,19,47.5,55.075,55,57.75,40,52.4,3.75,3.5,1.5,3.75,4.25
126b,126,b,Mixed,Passive,20,grp,1,1.802,80,3.537,1,TRUE,0.951923077,agree,0,1,0,19,47.5,55.075,55,57.75,40,52.4,3.75,3.5,1.5,3.75,4.25
126a,126,a,Mixed,Passive,11,ind,2,20.696,100,2.387,2,TRUE,0.793269231,agree,1,1,0,32,70.83333333,78.53333333,75,80,66.66666667,77.06666667,2,4.25,2.75,3.5,4
126a,126,a,Mixed,Passive,11,grp,2,1.325,100,3.836,2,TRUE,0.865384615,agree,1,1,0,32,70.83333333,78.53333333,75,80,66.66666667,77.06666667,2,4.25,2.75,3.5,4
126a,126,a,Mixed,Passive,12,ind,2,15.485,50,2.317,2,TRUE,0.620192308,agree,1,1,0,32,70.83333333,78.53333333,75,80,66.66666667,77.06666667,2,4.25,2.75,3.5,4
126a,126,a,Mixed,Passive,12,grp,2,1.654,100,2.903,2,TRUE,0.706730769,agree,1,1,0,32,70.83333333,78.53333333,75,80,66.66666667,77.06666667,2,4.25,2.75,3.5,4
126a,126,a,Mixed,Passive,13,ind,1,12.991,50,2.66,2,FALSE,0.504807692,disagree,1,1,0,32,70.83333333,78.53333333,75,80,66.66666667,77.06666667,2,4.25,2.75,3.5,4
126a,126,a,Mixed,Passive,13,grp,2,15.294,100,2.563,2,TRUE,0.567307692,agree,1,1,0,32,70.83333333,78.53333333,75,80,66.66666667,77.06666667,2,4.25,2.75,3.5,4
126a,126,a,Mixed,Passive,14,ind,2,19.483,50,2.589,2,TRUE,0.894230769,agree,1,1,0,32,70.83333333,78.53333333,75,80,66.66666667,77.06666667,2,4.25,2.75,3.5,4
126a,126,a,Mixed,Passive,14,grp,2,1.065,100,2.57,2,TRUE,0.942307692,agree,1,1,0,32,70.83333333,78.53333333,75,80,66.66666667,77.06666667,2,4.25,2.75,3.5,4
126a,126,a,Mixed,Passive,15,ind,2,3.946,100,2.623,2,TRUE,0.870192308,agree,1,1,0,32,70.83333333,78.53333333,75,80,66.66666667,77.06666667,2,4.25,2.75,3.5,4
126a,126,a,Mixed,Passive,15,grp,2,1.723,100,2.706,2,TRUE,0.956730769,agree,1,1,0,32,70.83333333,78.53333333,75,80,66.66666667,77.06666667,2,4.25,2.75,3.5,4
126a,126,a,Mixed,Passive,16,ind,1,2.724,50,7.619,1,TRUE,0.591346154,disagree,1,1,0,32,70.83333333,78.53333333,75,80,66.66666667,77.06666667,2,4.25,2.75,3.5,4
126a,126,a,Mixed,Passive,16,grp,1,19.306,50,2.309,1,TRUE,0.658653846,agree,1,1,0,32,70.83333333,78.53333333,75,80,66.66666667,77.06666667,2,4.25,2.75,3.5,4
126a,126,a,Mixed,Passive,17,ind,1,9.135,50,4.606,2,FALSE,0.860576923,disagree,1,1,0,32,70.83333333,78.53333333,75,80,66.66666667,77.06666667,2,4.25,2.75,3.5,4
126a,126,a,Mixed,Passive,17,grp,2,3.95,60,4.01,2,TRUE,0.889423077,agree,1,1,0,32,70.83333333,78.53333333,75,80,66.66666667,77.06666667,2,4.25,2.75,3.5,4
126a,126,a,Mixed,Passive,18,ind,1,6.614,80,4.19,1,TRUE,0.634615385,disagree,1,1,0,32,70.83333333,78.53333333,75,80,66.66666667,77.06666667,2,4.25,2.75,3.5,4
126a,126,a,Mixed,Passive,18,grp,1,5.164,60,6.259,1,TRUE,0.706730769,agree,1,1,0,32,70.83333333,78.53333333,75,80,66.66666667,77.06666667,2,4.25,2.75,3.5,4
126a,126,a,Mixed,Passive,19,ind,1,10.302,50,2.656,1,TRUE,0.879807692,agree,1,1,0,32,70.83333333,78.53333333,75,80,66.66666667,77.06666667,2,4.25,2.75,3.5,4
126a,126,a,Mixed,Passive,19,grp,1,1.508,100,4.726,1,TRUE,0.927884615,agree,1,1,0,32,70.83333333,78.53333333,75,80,66.66666667,77.06666667,2,4.25,2.75,3.5,4
126a,126,a,Mixed,Passive,20,ind,2,9.613,50,2.459,1,FALSE,0.889423077,disagree,1,1,0,32,70.83333333,78.53333333,75,80,66.66666667,77.06666667,2,4.25,2.75,3.5,4
126a,126,a,Mixed,Passive,20,grp,1,1.735,100,4.757,1,TRUE,0.951923077,agree,1,1,0,32,70.83333333,78.53333333,75,80,66.66666667,77.06666667,2,4.25,2.75,3.5,4
127a,127,a,Mixed,Passive,11,ind,1,19.005,60,3.593,2,FALSE,0.793269231,disagree,0,4,1,27,74.16666667,82.79166667,75,88.25,73.33333333,77.33333333,3.5,4.5,2.25,3.75,3.5
127a,127,a,Mixed,Passive,11,grp,2,4.152,60,8.123,2,TRUE,0.865384615,agree,0,4,1,27,74.16666667,82.79166667,75,88.25,73.33333333,77.33333333,3.5,4.5,2.25,3.75,3.5
127a,127,a,Mixed,Passive,12,ind,1,18.699,50,3.277,2,FALSE,0.620192308,agree,0,4,1,27,74.16666667,82.79166667,75,88.25,73.33333333,77.33333333,3.5,4.5,2.25,3.75,3.5
127a,127,a,Mixed,Passive,12,grp,1,2.182,50,4.174,2,FALSE,0.706730769,agree,0,4,1,27,74.16666667,82.79166667,75,88.25,73.33333333,77.33333333,3.5,4.5,2.25,3.75,3.5
127a,127,a,Mixed,Passive,13,ind,1,29.95,50,2.549,2,FALSE,0.504807692,disagree,0,4,1,27,74.16666667,82.79166667,75,88.25,73.33333333,77.33333333,3.5,4.5,2.25,3.75,3.5
127a,127,a,Mixed,Passive,13,grp,1,7.068,50,4.075,2,FALSE,0.567307692,disagree,0,4,1,27,74.16666667,82.79166667,75,88.25,73.33333333,77.33333333,3.5,4.5,2.25,3.75,3.5
